artist,title,English_clean_lyric
  레인보우  ,Black & White,shadow rush end rush fly fly till fly fly fly fly fly black white black white black white black white away away never ever away away away away away
  라붐 (LABOUM)  ,어떡할래,lie heart chance goodbye break last
  원더나인 (1THE9)  ,우리들의 이야기,always always always
  JBJ95  ,ONLY ONE,one one one one one one
  라붐 (LABOUM)  ,Sugar Sugar,sugar sugar sugar sugar sugar sugar style sugar sugar boy boy boy sugar sugar sugar sugar style sugar baby sugar boy sugar boy boy boy sugar sugar sugar sugar sugar sugar god play play boy play play boy sweet sweet sweet sweet sweet sweet sweet sweet sweet sweet boy boy
  SF9  ,예뻐지지 마,makeup ice water sky fly hole baby right black true
  Vernon (SEVENTEEN)  ,Lotto (Feat. Don Mills) (Prod. By Gonzo),way waitin opinion count sir doubt lotto lotto lotto feel lotto lotto lotto feel lotto lotto lotto feel lotto lotto lottolottolotto hvc aka formula mula mula stop bullshit vernon fake doubt everybody year story bruh way waitin opinion count sir doubt lotto lotto lotto feel lotto lotto lotto feel lotto lotto lotto feel lotto lotto lottolottolotto man way holla limit minute money era skunky way waitin opinion count sir doubt lotto lotto lotto feel lotto lotto lotto feel lotto lotto lotto feel lotto lotto lottolottolotto whatever talkin whatever talkin feel sit bring fit fit bring feel whatever talkin straight straight mula shit light toy shit straight straight hear calm gentle good hustle hard dirty straight straight straight straight yes away straight straight yes well straight straight yes
  Red Velvet (레드벨벳)  ,친구가 아냐 (Bing Bing),lady gentleman night baby night baby night baby night come baby long long long long
  TWICE (트와이스)  ,DING DONG,dance floor dance floor dance floor dance baby pop pung pung pung fall love fall love dance floor dance floor dance floor baby care pop pung pung pung fall love fall love tonight tonight tonight tonight tonight pop pung pung pung fall love fall love tonight start start spotlight start start spotlight start start pop pop tonight pop
  시크릿  ,랄랄라,baby boy way way baby pull miss baby hater together
  러블리즈  ,여름 한 조각,
  천상지희 더 그레이스 (The Grace)  ,The Final Sentence,nothing boy nothing boy way mind life way mind life think get think get really really
  SUPER JUNIOR (슈퍼주니어)  ,Game,everybody countdown glove suit race expanse hairpin get get baby fire baby fire feel fire race pace everybody everybody feel fire game chase everybody everybody fire race ace everybody everybody right time racer line curve racer time get get baby fire baby fire feel fire race pace everybody everybody feel fire game chase everybody everybody feel fire race pace everybody everybody feel fire game chase everybody everybody fire race ace everybody everybody get girl hold set say say get set set get get get get get get let drop bring rpm say say get set set get get get get get get get get get get right tikita ready lap finish peak finale back
  틴탑  ,술마시지마 (Don`t drink),morning baby good
  씨스타  ,니까짓게,sistar play game play game fool play game head sistar chance sorry sky sistar sistar sistar sistar cry cry baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby trippin slippin number cheater baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby baby head sistar chance sorry sky sistar sistar sistar sistar sound keep blow stop keep keep blow stupid mighty mighty mighty mighty mighty mighty mister mister
  G-DRAGON  ,어쩌란 말이냐?,time tell tell
  EXO  ,Monster (Chinese Ver.),heart babe zhe qin shi diao tou zou kuai jia lei mie xin zhong huo lao yin bei liu zai shi xin xin suo zai man zui xin que hai shi chu yin cang xin yang mao dun cun zai jiu lai zheng jie guo pao xin gen sui zhe yun zhi pei zhi huo jin hun jiang qiu jin yue gou hua heart babe zhe qin shi diao tou zou kuai jia lei mie xin zhong huo lao yin bei liu zai shi xin heart babe zhe qin shi diao tou zou kuai jia lei mie xin zhong huo lao yin bei liu zai shi xin call creep qing bing hou come girl call ting xing call ting xing ring jing shi ming xiang ming qing qing kao ling xin zhui call creep qing bing hou come girl call ting xing creep qing bing hou come girl call ting xing monster tun yan yan monster jian monster jian dou untouchable zhong nei shou jin monster tun yan yan monster jian tun yan yan monster jian yong
  S.E.S.  ,Blue Sky,miss miss miss miss
  DIA (다이아)  ,내 친구의 남자친구,boyfriend boyfriend ponytail day day boyfriend boyfriend friend girlfriend girlfriend boyfriend boyfriend boyfriend boyfriend boyfriend friend girlfriend girlfriend boyfriend friend friend look friend friend friend friend sweet sweet victory secret
  여자친구 (GFRIEND)  ,빨간우산 (RED UMBRELLA),
  SHINee (샤이니)  ,WOWOWOW,today today day god wowowow wowowow love bye bye bye bye wowowow wowowow sweet wowowow wowowow love wowowow wowowow love sweet sweet love sweet sweet
  손동운  ,Dreaming now,someone heart way something heart way way dream dream dream dream
  몬스타엑스  ,널하다,life looooooooove looooooooove love looooooooove cartoon looooooooove call new
  SHINee (샤이니)  ,눈을 감아보면 (Four Seasons),wait end wait key key repeat wait wait wait key wait wait key love story story listen let rap baby baby key key true sad never forever
  켄타  ,넌 예뻐 (Inst.),love say love love say love say wdo
  가인  ,I Believe,
  T.O.P  ,Turn It Up,turn turn turn ray charls rap sexy turn turn turn turn john galliano vuitton kris vanassche ysl dolce gabbana givenchy alexander mcqueen tuxedo shoe level turn turn turn turn turn loud loud loud official fresh loud loud loud loud dior louis top loud loud loud loud loud dom
  하이라이트 (Highlight)  ,CELEBRATE,self
  EXO  ,늑대와 미녀 (Wolf) (Stage Ver.) (Studio Ver.),wolf wolf awouuuu wolf wolf awouuuu wolf wolf wolf wolf wolf awouuuu wolf wolf awouuuu wolf wolf awouuuu wolf wolf awouuuu
  산들  ,그렇게 있어 줘,
  투모로우바이투게더  ,New Rules,trouble trouble trouble trouble trouble trouble trouble maker trouble maker trouble trouble trouble trouble trouble trouble trouble maker right feel stupid let let let let let let let let let let let let let stupid let let let let let let let let let let let let let feel right
  god  ,거짓말,
  EXO  ,Sweet Lies,sweet lie sweet baby liar baby guy sweet lie lie cocoa winter pretender mind sorry guy lie lie sweet lie sweet lie tell let tell bitter sweet lies sweet sweet lies bad bitter sweet lies sweet sweet lies sweet hot sweet sweet sweet lies sweet sweet lies sweet sweet lies sweet
  니엘  ,Lady (Feat. L.JOE),love lady baby lady baby lady lady lady lady love lady baby lady baby girl girl girl baby lady baby lady baby lady lady lady call baby girl lady everyday girl girl lady
  보아 (BoA)  ,Can`t Let Go,baby tell
  비투비  ,북 치고 장구 치고,self man yippie yippie yay chicago yippie yippie yay bow yippie yippie yay girl yippie yippie yay hello name let introduce let come stay work work look bow bow bow
  소녀시대 (GIRLS` GENERATION)  ,Singin` In The Rain (Studio Ver.),singing rain rain feeling cloud cause sun heart love stormy everyone place rain smile face lane refrain singing rain stormy everyone place rain smile face lane refrain singing rain lane refrain singing rain singing rain sing laugh let come sing let come sing sing sing glorious happy dark ready chase happy chase happy happy
  BIGBANG  ,BLUE,blue blue blue blue trauma blue blue blue blue sing sing sing sing sing sing sing sing
  몬스타엑스  ,그놈의 크리스마스 (Lonely Christmas),baby girl girl baby baby baby girl sadly
  VIXX (빅스)  ,부시시,vitamin girl
"  김병관 ,  찬 of A.C.E (에이스)  ",Still love,love love love love love love miss lady love love love love love love love love love love love love love love love love love still still still still still still still still still still still
  박경  ,오글오글,nobody baby girl love fan love time baby nobody get get get get get tell fall make get get get get get get fly big nobody fly fly back slowly
  EXO-CBX (첸백시)  ,Rhythm After Summer,gettin summertime heat arm rhythm summer sunday brunch night rhythm soul babe rhythm rhythm rhythm summer rhythm sun rhythm summer rhythm summer rhythm soul babe rhythm rhythm rhythm summer rhythm sun rhythm summer show rhythm rhythm soul rhythm babe baby rhythm rhythm rhythm rhythm summer rhythm rhythm sun rhythm summer rhythm summer rhythm sun kiss control control rhythm control good baby chilly away everywhere maybe
