artist,title,English_clean_lyric
  Lil Mosey  ,Burberry Headband,royce right skrtt skrtt auhhh yah beamer skrtt cup wok cause stressin friend lil headband headband ice nigga hoe hoe money beamer beamer shit band competer till mornin broke aye show show throat aye throw throat aye impress aye beamer skrtt cup wok cause stressin friend lil headband headband ice nigga hoe hoe money nigga drippin name cheque baby band wood gas beamer skrtt cup wok cause stressin friend lil headband headband ice nigga hoe hoe money pull pour love put chase think tell tell chase pose pose pull flex cause run see throw bring pull pour love put chase think tell tell chase pose pose ask know ask get blow blow want get pour pour crack roll pull pour love put chase think tell tell chase pose pose skrtt flexin skrtt best burberry cool cool clean first flexin skrtt best burberry cool cool lil lean lean flexin skrtt best burberry cool cool stressin never never prolly nigga stressin never never drippin stressin never never
  Maxo Kream  ,Meet Again,time lil cbd lil wannabe montana money fauni crip papa lil daddy gas ike homies grave homies life pre chorus shell cracker hell chorus homies grave brother pen comin home goin visitation conversation letter check mom hope chance day verse crackin hop momma yesterday money book day shit nothing murda block couple homies lick homies news groove redro groove round time year junkie doof baby momma drama opps listen temper daughter yesterday day father court lawyer bro half century bridge strength blessing lord pen dirt pray faith cause right pray dope faith work chorus homies grave brother pen comin home goin visitation conversation letter check mom hope chance day verse minute handlin business way word warden visit lawyer sentence court fight stop trippin phone hole day fun one remember clutchin function gun pocket money bond street none rap sweet life fun bond madu probation bro run vacation pop system prison mom defendant sister eyewitness time blood cousin drug cousin cookin drug brother bakin soda whippin servin drug brother til sniffin bro nigga stealin crumb million death dishonor father god pray cause change nigga gettin change cage rico time suit tie courtroom trial pre chorus shell cracker hell chorus homies grave brother pen comin home goin visitation conversation letter check mom hope chance day penitentiary alright get get carry judge take carry judge get get get get let writin see know break know see give change hit get pop get shoot get straight hit hit crackhead kill see fuckin ask let tell try walk try talk appoint get give count get get god keep put get get get get let writin see know break worry talk blowin tell get cancel drop reduce appoint appeal get catch throw wonder mobbin get lock get miss shit cause die get lock get snitch feel see take start start addict try put end catch plottin please god swear god get change lock mitch carry judge take carry judge get get get get let writin see know break free free free free free free free free free free free free nigga tried pen screwin second elementary penitentiary different good bad redro sto sto last young stupid thot startin hot everyday smart fuckin bad losin tried pen screwin second elementary penitentiary nigga lieutenant good robbin fightin jump nigga look real real right lil different old old stealin nigga forgive rich fightin funeral tried pen screwin second elementary rather rather still always never never always mentally niggas niggas back probably really really back even actin rather rather
  MC몽  ,홈 런 (Feat. 옥주현),come day promise promise get know get know feel let promise alright tonight still maybe still right still
  iKON  ,아니라고,talk baby let move get bad bad real bad
  우디로즈(WoodyRose)  ,DayNight,
  Lil` Kim  ,Suck My D**k ,lil kim motherfuckin gettin money booster clothes ghetto project bulldozer sober one quicker cat bleed vinegar senator wife home kim zone beating chick tit shit imagine dude hittin cat back string picture doubt mouth lil kim cause shit tell repeat lil pussy count buck back truck chron chron list erykah badu remi nigga baby time look tryin bed head camcord layin drawer wait girl piss pussy year need practice lesson queen nigga cake benji single face repeat doe face dollar bill dude name jaleel abdulla fight cum pant studio homeboy julio guy eye something burner mouth fool money frontin star homeboy whip car shit clit jumpin pussy repeat come start shit love call say come get dicks get rub love thug attach bust come talk suck get suck drink get ask love say come mind suck lay give get see show suck doin take know mack know give peel throw keep kill see meet say pay dance meet show name say pay know put give know get trick get fade sellin good hard nigga enema straight queen nigga bristal dude dick nigga armor doin long real hundred ten grand extra fuckin third phony nigga mad mad suck niggas never even nigga niggas niggas even back belly niggas still none
  M.I.A.  ,Borders,freedom meet brand rhythm key life smartphones beat border politics police privilege people boat people realness world order gun door system east gun door system east queen goal bein money love bein gun door system east gun door system east peep playas air sleep system stoop scoop peep playas air sleep system stoop scoop value belief family history future boy girl freedom power gun door system east gun door system east peep playas air sleep system stoop scoop peep playas air sleep system stoop scoop order order key let beat shots break keep kick kick internet kick kick represent talk listen sit get represent talk listen sit get freedom kick kick represent talk listen sit get represent talk listen sit get keep keep new new solid north south western solid north south western real solid north south western solid north south western cool cool solid north south western solid north south western cool cool
"  박재범 ,  Dok2  ",니가 싫어하는 노래 (MOST HATED),car wrist meek mill flow diamond aomg music ambition rhyme rhyme whip chick show fall summer fall rap flow party show rock jackpot peter pan neverland rap aomg illionaire highr music ambition homie hater okay get get pay fall hit worldwide shit real highr hustle everyday foreign cypher superman audemar illy still never always never never already still
  만수 (MAANSOO)  ,연습벌레,kiiling keep
  Wa$$up   ,시끄러워U (Club Mix-DJ백승 MIX),wassup wassup wassup wassup wassup wassup work work work work work work work boy wassup wassup wassup wassup wassup wassup boy girl work work work work work work work get get get know know know know boy get get get get know know know know baby many
  메이저키  ,소년의 꿈 (Little Rap Star),hook verse rap star hook verse rap star hook verse
