artist,title,Korean_clean_lyric
  딕펑스 (DICKPUNKS)  ,좋다 좋아,좋다 아무 생각 노랗다 돌다 그대 나르다 보고 나다 대다 보고 세상 모두 아름답다 그대 나르다 보고 나다 대다 보고 그대 모습 피다 그대 향기 머리 스며들다 좋다 아무 생각 그대만 있다 좋다 아무 생각 그대만 있다 그냥 좋다 얼굴 빨갛다 머린 그대 나르다 보고 나다 대다 보고 심장 멈추다 시간 그대 나르다 보고 나다 대다 보고 그대 손길 피다 그대 숨결 머리 스며들다 좋다 아무 생각 그대만 있다 좋다 아무 생각 그대만 있다 그냥 좋다 좋다 아무 생각 좋다 아무 생각 좋다 아무 생각 좋다 아무 생각 좋다 아무 생각 좋다 아무 생각 좋다 아무 생각 좋다 그대만 있다 그대만 있다 그대만 있다 그냥 좋다
  빌리어코스티  ,매일 그대와,매일 그대 아침 햇살 받다 매일 그대 뜨다 고프다 매일 그대 둘이서 매일 그대 얘기 하고프다 새벽 내리다 거리 저녁놀 불타다 우리 모든 같이 나누다 매일 그대 안기다 매일 그대 들고파다 새벽 내리다 거리 저녁놀 불타다 우리 모든 같이 나누다 매일 그대 아침햇살 받다 매일 그대 뜨다 고프다
  살구콤포트  ,To ma 40,만이 자다 지내다 스무 살의 방황 많다 생각 복잡하다 매우 자다 있다 생각 무슨 살다 좋아하다 때론 좋다 않다 음악 자다 있다 가끔 지치다 노랗다 불다 차디차다 겨울 바람 여리고 지치다 나무 보듬다 걱정 예민하다 아직도 소중하다 사람 아프다 웃다 있다 가끔 지치다 노랗다 불다 차디차다 겨울 바람 여리고 지치다 나무 보듬다 그렇다 차디차다 겨울 바람 여리고 지치다 하루 안다 걱정 그렇다 이만
  Sugarhate  ,단 한번이라도,이렇게 오다 날다 빗방울 얼굴 맺다 예쁘다 웃다 얼굴 지다 같다 사실 있다 아니다 그래도 앉다 바보 같다 생각 혹시 아프다 아니다 슬프다 아무 없다 너무나 외롭다 이렇게 한번 생각 해주다 사실 있다 아니다 그래도 앉다 바보 같다 생각 혹시 아프다 아니다 슬프다 아무 없다 너무나 외롭다 이렇게 한번 생각 해주다 그대 아프다 그대 슬프다 그대 외롭다 그대 아프다 그대 슬프다 그대 외롭다 그대 아프다 그대 슬프다 그대 외롭다 그대 아프다 그대 슬프다 그대 외롭다 혹시 아프다 아니다 슬프다 아무 없다 너무나 외롭다 이렇게 한번 생각 해주다 혹시 아프다 아니다 슬프다 한번
  송은지  ,허밍버드,오다 아주 오랜 기억 나르다 찾아오다 가슴 대다 노랗다 부르다 우리 날아오르다 수많다 열리다 차다 맑은 눈빛 안부 묻다 표정 맞다 잡다 달리 숨소리 궁금하다 우리 부르다 노래 어디서 오다 사랑 끝나다 않다 영화 영원하다 빛나다 같다 들다 꾸다 가슴 영원하다 젊다 않다 수없이 많다 되다 있다 모든 여자 아직 받다 사랑 얼마나 많다 많다 오다 보이지 않다 벌새 들리다 말다 분명하다 노래 없다 아직 오지 않다 내일 지나 모든 함께 그녈 기다리다 노랗다 부르다 보이지 않다 벌새 내다 다가오다 가슴 대다 없다 아직 오지 않다 내일 지나 모든 함께 그녈 기다리다
  멜로우밤  ,그대라는 이름,무엇 가지 있다 내다 무엇 보이다 나르다 바라보다 주다 그대 미소 모습 차다 예쁘다 그대 나르다 보고 웃다 있다 그대 내다 가져다주다 커피 신한 구름 하루 지나가다 하루 시작 작다 하루 바라다 그대 이름 시작 오래되다 일기장 모든 적다 내다 매일 넘기다 종이 그대 노래 해보다 오래되다 일기장 모든 적다 내다 매일 넘기다 종이 그대 노래 해보다 무엇 가지 있다 내다 무엇 보이다 나르다 바라보다 주다 그대 미소 모습 차다 예쁘다 그대 나르다 보고 웃다 있다 그대 내다 가다 커피 신한 구름 하루 지나가다 하루 시작 작다 하루 바라다 그대 이름 시작 그대 이름 시작
  잔나비  ,The Secret Of Hard Rock,잿빛 아름답다 하드락 동산 비밀 있다 영혼 굶주리다 벗어나다 없다 먼저 찾아내다 장미 잿빛 들이다 언제 가다 고향 동산 피우다 악의 무리 뽑다 하드록 전사 벗어나다 없다 먼저 찾아내다 장미 잿빛 들이다 벗어나다 싶다 먼저 아무 모르다 장미 잿빛 들이다
  투명  ,이제 우리 얘기야,어색하다 얼굴 의미 없다 차갑다 눈물 있다 무리 지다 세상 잊혀지다 수많다 희생 믿다 없다 이제 우리 얘기 이제 우리 얘기 등뒤 수많다 희생 없다 이제 우리 얘기 이제 우리 얘기 어색하다 얼굴 의미 없다 차갑다 눈물 잊혀지다 수많다 희생 믿다 없다 이제 우리 얘기 이제 우리 얘기 등뒤 수많다 희생 없다 이제 우리 얘기 이제 우리 얘기 이제 우리 얘기 모두 우리 얘기 등뒤 수많다 희생 없다 이제 우리 얘기 이제 우리 얘기
  Noizegarden  ,묻지말아줘,아무 없다 매듭 꼬이다 있다 모습 다가오다 없다 나가다 있다 어디 없다 내다 묻다 진실 없다 나르다 있다 모든 기억 사라지다 싶다 내다 묻다 내다 묻다 내다 묻다 다가오다 없다 내다 묻다 진실 없다 나르다 있다 모든 기억 사라지다 싶다 내다 묻다 내다 묻다 내다 묻다
  흔적  ,시작,저기 언덕 너머 달려가다 숨기다 두다 마음 무너지다 눈물 참고 새롭다 어둠 닥치다 나아가다 낡다 사라지다 더러워지다 고르다 다시 소리치다 그렇다 다시 가지 떨리다 마음 감싸다 짙다 오다 약해지다 어둠 넘어서다 달다 나가다 오늘 한참 걸어가다 없다 지평선 차오르다 멈추다 저기 언덕 너머 달려가다 숨기다 두다 마음 무너지다 눈물 참고 새롭다 어둠 닥치다 나아가다 그렇다 다시 가지 떨리다 마음 감싸다 짙다 오다 약해지다 어둠 넘어서다 달다 나가다 그렇다 다시 가지 떨리다 마음 감싸다 짙다 오다 약해지다 어둠 넘어서다 달다 나가다
  ANDN (앤든)  ,우리는 왜 그의 절망을 알지 못했을까?,고요한 파도 익다 얼굴 사람 그림자 눕다 무엇 그리다 희미하다 그림 절망 내다 앉다 온기 잃다 그대 소리 없이 있다 있다 고요한 파도 익다 얼굴 사람 그림자 눕다 무엇 그리다
  캐스커  ,아무도 모른다,리도 그렇게 그립다 이렇게 그림 같다 추억 빠지다 만들다 이렇게 지치다 갈다 그렇게 자다 알다 이렇게 우린 이렇게 저렇게 흔들리다 바람 아무 모르다 흔들리다 다치다 마음 노래 부르다 있다 우린 없이 없이 눈물 붉다 애쓰다 모르다 외면 이상 지우다 있다 다시다 내다 지워지다 않다 무게 가벼워지다 어깨 위로 외로움 참다 두려움 깊다 자리 잡다 어떡하다 어떡하다 이렇게 우린 이렇게 저렇게 흔들리다 바람 아무 모르다 흔들리다 다치다 마음 노래 부르다 있다 우린 없이 없이 눈물 붉다 애쓰다 모르다 외면 아무 모르다 아무 모르다 우린 이렇게 저렇게 흔들리다 바람 아무 모르다 흔들리다 다치다 마음 노래 부르다 있다 우린 없이 없이 눈물 붉다 애쓰다 모르다 돌아서다 우린 이렇게 저렇게 아무 모르다 없이 없이
  안슬희  ,목이 빠질뻔했어!,나다 나르다 싫다 알다 그래서 미우다 죽다 좋다 빠지다 기다리다 모르다 빠지다 기다리다 목소리 들려오다 어떡하다 콩팥 얼어붙다 모든 사랑 이렇다 마음 모르다 주다 소리 들려오다 어떡하다 뼛속 얼어붙다 모든 사랑 이렇다 마음 모르다 주다 빠지다 기다리다 모르다 빠지다 기다리다 목소리 들려오다 어떡하다 콩팥 얼어붙다 모든 사랑 이렇다 마음 모르다 주다 소리 들려오다 어떡하다 뼛속 얼어붙다 모든 사랑 이렇다 마음 모르다 주다 빠지다
  최고은  ,L.O.V.E,
  828  ,Already Loving You,만나다 깨끗이 치우다 나가다 모습 거울 확인 버스 타고 노랗다 들다 생각 시간 지나다 언젠가 변하다 알다 매일 듣다 노래 같다 노래 매번 들다 질리다 않다 그렇다 사랑 닮다 없다 행동 나르다 더욱더 생각나다
  블루터틀랜드  ,청거북의 아이들,날개 우리 청거북 푸른 행성 외침 전하 우리 청거북 푸른 구슬 피어 청춘 송이 들다 일어나다 날리다 희망 무지개 우리 함께 잡고 행진 그대 모두 청거북 우리 모두 청거북 함께 잡고 행진 하리 송이 들다 일어나다
  위수 (WISUE)  ,흐르는 시간 속에 우리는 아름다워,빌딩 화려하다 나다 소소하다 빛나다 사람 싶다 내다 해보다 들어주다 준비 있다 이리 오다 이리 오다 이리 오다 이리 오다 서로 안기다 아름답다 아름답다 아름답다 시간 우리 우리 우리 우리 아름답다 아름답다 아름답다 그림자 같다 일상 베다 누우 손목시계 시계 걸어가다 소리 즐겁다 고독 아직 자다 모르다 그저 마주 앉다 웃다 싶다 이리 오다 이리 오다 이리 오다 이리 오다 서로 안기다 아름답다 아름답다 아름답다 시간 우리 우리 우리 우리 아름답다 아름답다 아름답다 꾸다 싶다 머릿속 아니다 머리 맡다 맴도 꾸다 싶다 이리 오다 이리 오다 이리 오다 꾸다 싶다 서로 안기다 아름답다 아름답다 아름답다 머릿속 아니다 시간 우리 우리 우리 우리 머리 맡다 맴도 아름답다 아름답다 아름답다 꾸다 싶다 이리 오다 이리 오다 이리 오다 서로 안기다 아름답다 아름답다 아름답다 머릿속 아니다 시간 우리 우리 우리 우리 머리 맡다 맴도 아름답다 아름답다 아름답다 꾸다 싶다 서로 안기다 시간 아름답다 아름답다 아름답다
  악어들  ,여우소주,약속 깨지다 귀찮다 일만 잔뜩 남다 소리 지르다 날아가다 비둘기 떨어지다 여우 소주 말다 걸다 바람 없이 태양 뜨겁다 무척 말르다 뜨겁다 내려가다 여우 소주 말다 싶다 여우 소주 말다 걸다 어지럽다 대다 오늘 오지 않다 잠도 없이 지갑 없이 추다 내리다 우산 가져오다 필요 없다 어차피 한번 젖다 뼛속 젖다 보고 싶다 여우 소주 말다 걸다 어지럽다 대다 오늘 오지 않다 잠도 없이 지갑 없이 추다
  어느새  ,도롱뇽,열두시 사다 이분 일어나다 오월 몹시 춥다 이빨 닦다 거울 보다 짓눌리다 머리 년대 펑크 스타일 거리 아버지 아버지 아버지 올챙이 싫다 정말 싫다 싫다 오랫동안 춥다 움직이다 없다 보기 싫다 정말 보기 싫다 싫다 태양 노려보다 말리 싶다 귓구멍 이어폰 꽂다 거리 가보다 이구아나 거리 남다 담배 하나 꺼내다 나다 파충류 부라리다 보다 다운타운 십자로 거대하다 설치류 발톱 휘두르다 싫다 정말 싫다 싫다 밝다 위험하다 숨기 보기 싫다 정말 보기 싫다 싫다 오다 고개 미네 싫다 정말 싫다 싫다 오랫동안 춥다 움직이다 없다 보기 싫다 정말 보기 싫다 싫다 태양 노려보다 싫다 정말 싫다 싫다 밝다 위험하다 숨기 보기 싫다 정말 보기 싫다 말리 싶다 말리 싶다 말리 싶다 내다 있다 말리 싶다
  빨간의자  ,봄냄새,지나다 오다 지나다 오다 본격 옷장 정리 지난 걸다 주다 목도리 아직 돌려주다 깨끗이 빨래 예쁘다 접다 두다 근데 아직도 향기 스미다 나오다 냄새 냄새 향기 긋다 향기 샤랄라 샤랄라 샤랄라 잊다 없다 향기 가을 지나다 겨울 오다 많이 추워지다 겨울 지나다 녹다 뜨다 새싹 올라오다 마지막 불어오다 바람 재빨리 감싸다 수줍다 멀리 나르다 밀치다 냄새 냄새 향기 긋다 향기 샤랄라 샤랄라 샤랄라 잊다 없다 향기 냄새 냄새 향기 긋다 향기 샤랄라 샤랄라 샤랄라 잊다 없다 향기
  스무살  ,데려다 줄 수 없어 (Feat. 차수민),벌써 며칠 없다 나야 없다 주말 찾아오다 하루 같다 매일 어제 같다 어느새다 전부 되다 아직 선명하다 영화 보고 밤새다 친구 만나다 얘기 마다 친구 그렇다 자꾸 찾다 아무리 애쓰다 보다 그렇다 어쩔 없다 보다 아직 선명하다 이제 집앞 데리다 없다 자주 가다 잡고 걷다 없다 아픈덴 없다 자다 먹다 않다 자다 지내다 자다 지내다
  로맨스탭  ,말할거에요,내일 다시 후회 모르다 그대 같다 내다 먼저 주다 모르다 커지다 버리다 마음 어느새다 터지다 같다 모습 대다 웃다 버리다 모르다 먼저 다시다 혼자 설레다 끝나다 사랑 그대 같다 내다 먼저 주다 모르다 뛰다 대다 가슴 그대 귓가 들리다 같다 돌아오다 울다 버리다 모르다 정말 아무 모르다 사람 그냥 먼저 주다
  leeSA (리싸)  ,자전거 소년,어디 있다 항상 지나다 골목 무슨 있다 오늘 보이다 않다 걱정 혹시 다른 가다 있다 다행 멀리 보이다 모습 달려오다 내게로 모르다 표정 멀어지다 긋다 레몬 바람 초조하다 마음 무안하다 도록 모습 어떡하다 계속 떨리다 마음 오늘 걸다 걱정 이상하다 보다 말다 어디 있다 게로 달려가다 생각 없다 바보 날아가다 가슴 터지다 달려가다 걱정 없다 날아가다 가슴 터지다 어둡다 마음 모습 들어오다
  AbcD  ,Kiss Me,처음 보다 순간 떨어지다 않다 어떡하다 맞추다 심장 내다 앉다 기분 마음 이렇다 걸다 자꾸 예쁘다 보이 뚫어지다 바라보다 차다 수가 없다 내다 다가오다 키스 해주다 조금씩 조금씩 내다 없다 내다 다가오다 마치 좁히다 거리 거릴 고동 들키다 많이 타다 똑같이 느끼다 걸다 순간 감다 이렇다 이건 위험하다 심장 터지다 같다 맞추다 순간 세상 모든 시간 멈추다 머리 남다 시간 자꾸 자꾸 원하다 참다 뚫어지다 바라보다 차다 수가 없다 내다 다가오다 키스 해주다 조금씩 조금씩 내다 없다 내다 다가오다 내다 다가오다 키스 해주다 조금씩 조금씩 내다 없다 내다 다가오다 내다 다가오다 키스 해주다 조금씩 조금씩 내다 없다 내다 다가오다
  브롤리  ,커피 한 잔,커피 아니다 우리 걸다 그냥 얘기 부담 되다 않다 커피 아니다 우리 걸다 그냥 얘기 부담 되다 않다 솔로 째다 수도 없이 많다 옆모습 담기다 사진 보다 마음 들다 문자 날다 보다 커피 아니다 우리 걸다 그냥 얘기 부담 되다 않다 커피 아니다 우리 걸다 그냥 얘기 부담 되다 않다 솔로 벌써 수도 없이 많다 외롭다 이상형 월드컵 질리다 누군가 나다 싶다 커피 아니다 우리 걸다 그냥 얘기 부담 되다 않다 커피 아니다 우리 걸다 그냥 얘기 부담 되다 않다 이렇게 하루 이틀 지나가다 나이 먹다 매력 보조개 주름 되다 오빠 아저씨 소리 많이 들다 그때 후회 소용없다 늦다 의사 아니다 자꾸 여자 진단 감정 사도 아니다 자꾸 여자 판단 일단 만나다 보다 보다 그냥 느낌 보다 연락처 보내다 이번 제발 영화 보다 처음 부담 되다 먼저 물어보다 커피 아니다 우리 걸다 그냥 얘기 부담 되다 않다 커피 아니다 우리 걸다 그냥 얘기 부담 되다 않다 커피 아니다 우리 걸다 그냥 얘기 부담 되다 않다 커피 아니다 우리 걸다 그냥 얘기 부담 되다 않다 커피 커피 커피 커피
