artist,title,English_clean_lyric
  씨리얼  ,Danger Girl,da da da danger girl da da da danger girl danger girl danger girl girl dadadada danger girl dadada danger girl hey danger girl danger girl girl dadadada danger girl dadada danger girl hey danger girl danger girl girl dadadada danger girl dadada danger girl hey danger girl danger girl girl dadadada danger girl dadada danger girl hey danger girl yeah danger girl girl girl dadadada danger girl dadada danger girl hey danger girl danger girl girl dadadada danger girl dadada danger girl hey da da da danger girl da da da danger girl bad bad bad bad bad bad bad bad bad bad bad bad
  클릭비 (Click-B)  ,잊혀진 사랑,
  라붐 (LABOUM)  ,Fantasy (Inst.),boy dream mind feel matter matter matter matter matter mind romance uh matter matter matter light matter night matter time mind mind mind see yo come stop stop uh stop stop say stop stop stop stop stop stop fantasy baby true na happy beautiful candle na never never right never never never
  훈민  ,부산남자 (Prod. 씨플랫),baby baby night night night night night night night night night night night night night night night night night yeah yeah baby baby night night night night night night night night night night night night night night night night night right right right right
  레드애플  ,SADNESS,baby wan cry baby heart baby ooh baby wan cry baby heart baby ooh baby wan cry baby heart baby song song baby listen song song come listen back lady lady
  노이즈  ,널 기억할께 (학규에게),
  EXO  ,The Star,girl lady gentleman lady gentleman star star star star lady gentleman lady gentleman star star star star night rock star ima place drop shape bass hey play lady gentleman lady gentleman lady gentleman lady gentleman star star star star star star tell shin tell shin tell shin tell shin tell shin tell shin tell shin tell shin crank play come tell shin tell shin tell shin tell shin tell tell shin tell shin oh right fine fine yeah secret yes always
  소야 (SOYA)  ,Artist,artist oh artist artist oh artist oh artist artist oh
  룰라  ,울면 안돼,christmas year mary happy new
  현아  ,Attention,gon attention gon attention attention attention attention hey gon attention attention attention attention hey attention attention attention attention attention attention attention attention attention attention attention attention attention attention attention attention attention hey hey hey gon hey hey gon
  블루아이  ,크리스마스에 끝내자,
  김혜림  ,시험 끝난 날,
  쎄쎄쎄  ,신데렐라 컴플렉스 (온달에게 고함),
  K-Pop  ,케세라세라,chance smooth
  룰라  ,기도 (Good),roo lover liar liar liar liar liar swever finger finger puto liar liar liar liar liar lover liar liar roo lover liar liar liar roo ra deep live qvo deep live deep live lover ever finger lover lover
  유니시티  ,그려봐요,
  레인즈 (RAINZ)  ,Turn it up,turn come come yeah turn music eh turn brand feel turn feel beat night party feel turn night party feel night party feel night turn come turn let burn wrap turn turn turn turn turn turn turn turn turn turn turn turn turn turn turn turn turn turn turn turn turn turn turn turn turn turn loud new crazy right right right yeah yeah oh oh oh yeah yeah yeah yeah yeah yeah yeah right long yeah yeah oh oh oh yeah
  정민혁  ,Sunshine Love (Feat. 디아),sunshine mind mind sunshine mind sunshine mind everything love sunshine mind sunshine mind sunshine mind mine forever
  태사비애  ,어머 어머 어머,day day day beautiful beautiful beautiful
  화란  ,Adios,
  터보  ,검은 고양이 네로 (X-Mas Remix),
  이정현  ,아냐,
  인순이  ,밤이면 밤마다,
  Hi.D (하이디)  ,달라 (Dollar),edge ha yang ha yang se yeon se yeon edge ha yang ha yang se yeon se yeon unpretty unpretty bonny bonny hi unpretty unpretty bonny bonny hi hi pretty pretty pretty pretty
  로미오 (ROMEO)  ,악몽,yeah yeah yeah baby baby yeah yeah yeah baby yeah yeah
  택연  ,Be My Merry Christmas,merry christmas lover merry christmas christmas baby lover face merry christmas lover merry christmas christmas baby lover lover baby merry christmas lover merry christmas christmas baby lover lover baby baby merry lover merry merry
  GOT7 (갓세븐)  ,니가 하면,day night fool ta day night fool ta get get know good ok huh
  김건모  ,사랑이 떠나가네 (Electro House Club Re-Mix Edition),
  헤일로 (HALO)  ,잠이 안오네,girl insomnia jesus wa ah ah eye stop eye eye nose oh nose ua nose
  브라운아이드걸스  ,Magic,magic let go ever ever ever
  VERIVERY  ,Lay Back,game let step step step step face lay face play face heart li li light emotion everybody shh swagger swagger please step step step step face lay face play face heart li li light love face heart li li move yeah li li light go stop stop stop stop show lay show play show pay pay take go love hit stop stop stop stop show lay show play show pay pay let go yea ready broken red ocean oh true lie yea ready broken broken light back back right back back oh
  롱디 (LONG:D)  ,All night (Feat. 김도연 of 위키미키),feel ooh ooh ooh feel ooh ooh ooh ooh ooh ooh ooh ooh feel ooh ooh night thinkin night thinkin night night thinkin night thinkin night everything everything night night night everything everything night night night ooh ooh ooh ooh ooh right nice right nice
  DIA (다이아)  ,파라다이스 (Limited Ver.),daylight today paradise paradise oh paradise sunshine paradise oh paradise paradise paradise oh paradise paradise paradise oh paradise paradise paradise call oh hot oh oh baby oh maybe
  XIA (준수)  ,UNCOMMITTED,player ey dream reality picture dream something psychology something something baby thing eh eh baby eh right type night everything player game player part history heart part system baby thing eh eh baby eh right type night eh eh baby eh right type night yeah eh eh baby eh right type night eh eh baby eh right type night say commit say come ey paint tell believe dissipate leave confuse see say tell believe say commit say get say commit let say leave say trust baby tellin lock leave say tell believe say commit say get say commit say commit say get say commit uncommitted get get say commit say get say commit say commit say get say commit much uncommitted uncommitted uncommitted safe compelled messin sayin wrong fix ready ready real unfaithful eh eh eh good ready breakin ready ready real unfaithful eh eh eh good eh eh eh good uh uncommited uncommitted right eh eh eh good eh eh eh good far suddenly really never stay never never never never really never stay really never stay ah never maybe never right never maybe never really never stay really never stay
  유키스  ,만만하니,baby girl girl stop girl round girl round oh round oh brave piss get get get kiss bad crazy final bad bad bad know final girl final well well stop ta bet
  BIGBANG  ,LOVE SONG,hello love song love song love song love song love song love song love song love song ooh ooh ooh ooh ooh ooh hate love song love song love song love song love song love song love song love song ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh love song eh hello yeah
  미엘 (Me.L)  ,Fly,girl girl girl star get get get get run run get get get get run run shin get get get get run run get get get get run run get get get get run run get get get get run run run run run run run run fly
  소녀시대 (GIRLS` GENERATION)  ,It`s Fantastic,love dream feel sky day love dream take fantastic oh beautiful sunny sky fantastic always always
  김태우  ,따라가,fix
  세븐틴  ,Happy Ending (Korean Ver.),oh yeh yeh yeh yeh yeh stand action baby woo woo hmm dash vroon vroon arm boon boon lip brr duru scene yeh baby woo scene wuh woo woo end end oh end end end end end end hit end woo end end end end end end end end end end end end end happy happy yeh oh yeh happy happy happy happy happy happy hmm umm umm brr duru yeh happy oh happy happy happy happy happy happy happy happy happy happy happy happy happy
  써니힐  ,고무줄 (Sub. Cool 하게 컴백),
  A-JAX  ,미쳐가,baby baby baby baby baby baby baby baby day night uh drop day night crazy day night uh uh uh baby baby baby baby baby baby baby baby baby baby baby baby stop stop stop oh uh uh oh uh oh uh uh
  헨리 (HENRY)  ,1-4-3 (I Love You),uh woah oh want woah oh gon woah oh whoa yey yey yeah know want know send send send send know want know send send send send say love send send send send uh woah oh woah oh cuz woah oh whoa
  여주인공 (YJIG)  ,왕자님 (Prince),princess style pit pat pat make day prince ooh princess make make uh uh
  GOT7 (갓세븐)  ,Tic Tic Tok,yeah tok love yeah tok time keep girl diamond let see want baby let see let let see want baby let see baby watch oh let see want baby let see let let see want baby let see baby baby show run get let see want baby let see let let see want baby let see know get go let see want baby let see let let see want baby let see let let see want baby let see let let see want baby let see girl tic tic oh tic tic ok right full good real good
  4minute  ,Already Gone,time gon baby baby oh baby destiny go go go go go go go go go go stop stay take go go go go go go go go go go stay take go go go go go go go go go go go go go go go go go go go go go go go uh okay oh oh oh oh oh please oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh yo already already already already already already already already already away away away already away already already already already already already already already already away away away already away already already already already already already already already already already already already already already already already already already already already already already
  레인보우  ,To Me (내게로..) (Club Ver.),come one come love fancy car come come love come come come come gossip girl class come come come boy come come come come ye girl listen wan come come come come come boy come come come come come come come boy come come come come come come come come come come let go wan come come come come come come come come wan wan come come come come girl come come girl baby come come come come sexy aaa come come come right baby yes na baby always never na na na
  보아 (BoA)  ,"안돼, 난 안돼 (No Way)",oh player oh
  피에스타  ,We Don`t Stop,wan yeah wan yeah wan yeah time girl fun turn turn time girl turn delight wan yeah wan stop oh stop stop stop oh work wan yeah wan yeah wan yeah time girl fun turn turn time girl turn delight wan yeah wan stop oh stop stop stop hm hm hm hm everyone face girl face wan stop stop stop stop stop stop stop stop work stop stop stop turn stop stop stop stop stop turn stop stop shut stop win stop stop stop bad delight oh oh oh oh oh oh oh oh delight oh oh oh oh oh oh oh oh hot hot hot ready sir yes hey never never never
